id,project,label,identifier,enabled,data,modularClassTags,geometryObjects,nodeObject_to,nodeObject_from
315,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_826376,True,"{'Name': 'Stair', 'Number': 'S1'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/155/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]","[{'name': 'room_connected', 'nodeObject_from': 358}, {'name': 'room_connected', 'nodeObject_from': 342}, {'name': 'room_connected', 'nodeObject_from': 334}, {'name': 'room_connected', 'nodeObject_from': 351}, {'name': 'room_connected', 'nodeObject_from': 365}]"
316,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_826593,True,"{'Name': 'Stair', 'Number': 'S3'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/156/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]","[{'name': 'room_connected', 'nodeObject_from': 358}, {'name': 'room_connected', 'nodeObject_from': 329}, {'name': 'room_connected', 'nodeObject_from': 344}, {'name': 'room_connected', 'nodeObject_from': 335}, {'name': 'room_connected', 'nodeObject_from': 352}, {'name': 'room_connected', 'nodeObject_from': 365}]"
317,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_826600,True,"{'Name': 'Stair', 'Number': 'S2'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/157/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]","[{'name': 'room_connected', 'nodeObject_from': 365}, {'name': 'room_connected', 'nodeObject_from': 358}]"
318,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_826702,True,"{'Name': 'Elevator', 'Number': 'E1'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/158/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]",[]
319,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_826708,True,"{'Name': 'Elevator', 'Number': 'E2'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/159/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
320,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828508,True,"{'Name': 'Cafe', 'Number': 101}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/160/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}, {'name': 'room_connected', 'nodeObject_to': 321}]","[{'name': 'room_connected', 'nodeObject_from': 323}]"
321,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828515,True,"{'Name': 'Cafe Kitchen', 'Number': 102}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/161/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]","[{'name': 'room_connected', 'nodeObject_from': 320}]"
322,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828518,True,"{'Name': 'Outdoor Covered Dining', 'Number': 103}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/162/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}]",[]
323,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828521,True,"{'Name': 'Pocket Park', 'Number': 104}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/163/?format=json'],"[{'name': 'level', 'nodeObject_to': 375}, {'name': 'room_connected', 'nodeObject_to': 320}]",[]
324,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828534,True,"{'Name': 'Commercial/Retail', 'Number': 105}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/164/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]",[]
325,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828537,True,"{'Name': 'Residential Lobby', 'Number': 106}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/165/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}, {'name': 'room_connected', 'nodeObject_to': 326}]",[]
326,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828540,True,"{'Name': 'Utility', 'Number': 107}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/166/?format=json'],"[{'name': 'level', 'nodeObject_to': 385}]","[{'name': 'room_connected', 'nodeObject_from': 325}]"
327,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828548,True,"{'Name': 'Commercial/Retail', 'Number': 108}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/167/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
328,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_828551,True,"{'Name': 'Commercial/Retail', 'Number': 109}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/168/?format=json'],"[{'name': 'level', 'nodeObject_to': 373}]",[]
329,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829648,True,"{'Name': 'Corridor', 'Number': 201}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/169/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}, {'name': 'room_connected', 'nodeObject_to': 316}, {'name': 'room_connected', 'nodeObject_to': 330}, {'name': 'room_connected', 'nodeObject_to': 333}, {'name': 'room_connected', 'nodeObject_to': 331}, {'name': 'room_connected', 'nodeObject_to': 332}]",[]
330,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829709,True,"{'Name': 'Live/Work Unit', 'Number': 202}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/170/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}, {'name': 'room_connected', 'nodeObject_to': 330}]","[{'name': 'room_connected', 'nodeObject_from': 330}, {'name': 'room_connected', 'nodeObject_from': 329}]"
331,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829712,True,"{'Name': 'Studio Unit', 'Number': 203}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/171/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}, {'name': 'room_connected', 'nodeObject_to': 331}]","[{'name': 'room_connected', 'nodeObject_from': 331}, {'name': 'room_connected', 'nodeObject_from': 329}]"
332,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829715,True,"{'Name': 'Two Story Studio Unit', 'Number': 204}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/172/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}, {'name': 'room_connected', 'nodeObject_to': 332}]","[{'name': 'room_connected', 'nodeObject_from': 332}, {'name': 'room_connected', 'nodeObject_from': 329}]"
333,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829718,True,"{'Name': 'Live/Work Unit', 'Number': 205}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/173/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}, {'name': 'room_connected', 'nodeObject_to': 333}]","[{'name': 'room_connected', 'nodeObject_from': 333}, {'name': 'room_connected', 'nodeObject_from': 329}]"
334,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829817,True,"{'Name': 'Office Unit', 'Number': 301}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/174/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}, {'name': 'room_connected', 'nodeObject_to': 315}]",[]
335,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829824,True,"{'Name': 'Corridor', 'Number': 302}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/175/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}, {'name': 'room_connected', 'nodeObject_to': 316}, {'name': 'room_connected', 'nodeObject_to': 336}, {'name': 'room_connected', 'nodeObject_to': 339}, {'name': 'room_connected', 'nodeObject_to': 338}, {'name': 'room_connected', 'nodeObject_to': 340}, {'name': 'room_connected', 'nodeObject_to': 341}, {'name': 'room_connected', 'nodeObject_to': 337}]",[]
336,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829850,True,"{'Name': 'Live/Work Unit', 'Number': 303}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/176/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}, {'name': 'room_connected', 'nodeObject_to': 336}]","[{'name': 'room_connected', 'nodeObject_from': 336}, {'name': 'room_connected', 'nodeObject_from': 335}]"
337,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829853,True,"{'Name': 'Studio Unit', 'Number': 304}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/177/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}, {'name': 'room_connected', 'nodeObject_to': 337}]","[{'name': 'room_connected', 'nodeObject_from': 335}, {'name': 'room_connected', 'nodeObject_from': 337}]"
338,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829859,True,"{'Name': 'Live/Work Unit', 'Number': 306}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/178/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}, {'name': 'room_connected', 'nodeObject_to': 338}]","[{'name': 'room_connected', 'nodeObject_from': 338}, {'name': 'room_connected', 'nodeObject_from': 335}]"
339,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829862,True,"{'Name': 'Live/Work Unit', 'Number': 307}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/179/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}, {'name': 'room_connected', 'nodeObject_to': 339}]","[{'name': 'room_connected', 'nodeObject_from': 339}, {'name': 'room_connected', 'nodeObject_from': 335}]"
340,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829865,True,"{'Name': 'Live/Work Unit', 'Number': 308}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/180/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}, {'name': 'room_connected', 'nodeObject_to': 340}]","[{'name': 'room_connected', 'nodeObject_from': 335}, {'name': 'room_connected', 'nodeObject_from': 340}]"
341,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829868,True,"{'Name': 'Live/Work Unit', 'Number': 309}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/181/?format=json'],"[{'name': 'level', 'nodeObject_to': 374}, {'name': 'room_connected', 'nodeObject_to': 341}]","[{'name': 'room_connected', 'nodeObject_from': 335}, {'name': 'room_connected', 'nodeObject_from': 341}]"
342,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_829896,True,"{'Name': 'Office Unit', 'Number': 401}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/182/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 315}]",[]
343,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830675,True,"{'Name': 'Two Story Studio Unit', 'Number': 406}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/183/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 343}]","[{'name': 'room_connected', 'nodeObject_from': 343}, {'name': 'room_connected', 'nodeObject_from': 344}]"
344,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830676,True,"{'Name': 'Corridor', 'Number': 402}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/184/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 316}, {'name': 'room_connected', 'nodeObject_to': 348}, {'name': 'room_connected', 'nodeObject_to': 347}, {'name': 'room_connected', 'nodeObject_to': 349}, {'name': 'room_connected', 'nodeObject_to': 350}, {'name': 'room_connected', 'nodeObject_to': 346}, {'name': 'room_connected', 'nodeObject_to': 345}, {'name': 'room_connected', 'nodeObject_to': 363}, {'name': 'room_connected', 'nodeObject_to': 343}]",[]
345,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830678,True,"{'Name': 'Live/Work Unit', 'Number': 403}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/185/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 345}]","[{'name': 'room_connected', 'nodeObject_from': 345}, {'name': 'room_connected', 'nodeObject_from': 344}]"
346,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830680,True,"{'Name': 'Studio Unit', 'Number': 404}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/186/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 346}]","[{'name': 'room_connected', 'nodeObject_from': 344}, {'name': 'room_connected', 'nodeObject_from': 346}]"
347,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830682,True,"{'Name': 'Live/Work Unit', 'Number': 407}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/187/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 347}]","[{'name': 'room_connected', 'nodeObject_from': 347}, {'name': 'room_connected', 'nodeObject_from': 344}]"
348,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830684,True,"{'Name': 'Live/Work Unit', 'Number': 408}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/188/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 348}]","[{'name': 'room_connected', 'nodeObject_from': 348}, {'name': 'room_connected', 'nodeObject_from': 344}]"
349,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830686,True,"{'Name': 'Live/Work Unit', 'Number': 409}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/189/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 349}]","[{'name': 'room_connected', 'nodeObject_from': 344}, {'name': 'room_connected', 'nodeObject_from': 349}]"
350,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830688,True,"{'Name': 'Live/Work Unit', 'Number': 410}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/190/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 350}]","[{'name': 'room_connected', 'nodeObject_from': 344}, {'name': 'room_connected', 'nodeObject_from': 350}]"
351,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830729,True,"{'Name': 'Office Unit', 'Number': 501}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/191/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}, {'name': 'room_connected', 'nodeObject_to': 315}]",[]
352,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830834,True,"{'Name': 'Corridor', 'Number': 502}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/192/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}, {'name': 'room_connected', 'nodeObject_to': 316}, {'name': 'room_connected', 'nodeObject_to': 357}, {'name': 'room_connected', 'nodeObject_to': 356}, {'name': 'room_connected', 'nodeObject_to': 354}]",[]
353,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830902,True,"{'Name': 'Green Roof', 'Number': 503}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/193/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
354,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830909,True,"{'Name': 'Studio Unit', 'Number': 504}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/194/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}, {'name': 'room_connected', 'nodeObject_to': 354}]","[{'name': 'room_connected', 'nodeObject_from': 352}, {'name': 'room_connected', 'nodeObject_from': 354}]"
355,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830912,True,"{'Name': 'Green Roof', 'Number': 505}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/195/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
356,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830916,True,"{'Name': 'Live/Work Unit', 'Number': 506}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/196/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}, {'name': 'room_connected', 'nodeObject_to': 356}]","[{'name': 'room_connected', 'nodeObject_from': 356}, {'name': 'room_connected', 'nodeObject_from': 352}]"
357,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830919,True,"{'Name': 'Live/Work Unit', 'Number': 507}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/197/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}, {'name': 'room_connected', 'nodeObject_to': 357}]","[{'name': 'room_connected', 'nodeObject_from': 352}, {'name': 'room_connected', 'nodeObject_from': 357}]"
358,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830936,True,"{'Name': 'Parking Garage', 'Number': 'P01'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/198/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}, {'name': 'room_connected', 'nodeObject_to': 315}, {'name': 'room_connected', 'nodeObject_to': 316}, {'name': 'room_connected', 'nodeObject_to': 360}, {'name': 'room_connected', 'nodeObject_to': 361}, {'name': 'room_connected', 'nodeObject_to': 362}, {'name': 'room_connected', 'nodeObject_to': 359}, {'name': 'room_connected', 'nodeObject_to': 317}]",[]
359,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830946,True,"{'Name': 'Utility', 'Number': 'P05'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/199/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]","[{'name': 'room_connected', 'nodeObject_from': 358}]"
360,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830956,True,"{'Name': 'Machine RM', 'Number': 'P02'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/200/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]","[{'name': 'room_connected', 'nodeObject_from': 358}]"
361,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830963,True,"{'Name': 'Machine RM', 'Number': 'P03'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/201/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]","[{'name': 'room_connected', 'nodeObject_from': 358}]"
362,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_830966,True,"{'Name': 'Storage', 'Number': 'P04'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/202/?format=json'],"[{'name': 'level', 'nodeObject_to': 382}]","[{'name': 'room_connected', 'nodeObject_from': 358}]"
363,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_841150,True,"{'Name': 'Live/Work Loft Unit', 'Number': 405}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/203/?format=json'],"[{'name': 'level', 'nodeObject_to': 377}, {'name': 'room_connected', 'nodeObject_to': 363}]","[{'name': 'room_connected', 'nodeObject_from': 363}, {'name': 'room_connected', 'nodeObject_from': 344}]"
364,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_2177792,True,"{'Name': 'Mezzanine Dining', 'Number': 200}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/204/?format=json'],"[{'name': 'level', 'nodeObject_to': 376}]",[]
365,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_2181757,True,"{'Name': 'Green Roof', 'Number': 'R100'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/205/?format=json'],"[{'name': 'level', 'nodeObject_to': 390}, {'name': 'room_connected', 'nodeObject_to': 315}, {'name': 'room_connected', 'nodeObject_to': 367}, {'name': 'room_connected', 'nodeObject_to': 317}, {'name': 'room_connected', 'nodeObject_to': 316}]",[]
366,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_2181762,True,"{'Name': 'Bandstand', 'Number': 'R101'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/206/?format=json'],"[{'name': 'level', 'nodeObject_to': 390}]",[]
367,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_2181766,True,"{'Name': 'Storage', 'Number': 'R103'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/207/?format=json'],"[{'name': 'level', 'nodeObject_to': 390}]","[{'name': 'room_connected', 'nodeObject_from': 365}]"
368,snowdontowers,room,46ec4172-06ee-4490-8b81-5cb4f0c7c011_2285535,True,"{'Name': 'Private Patio', 'Number': '507A'}",['room'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/208/?format=json'],"[{'name': 'level', 'nodeObject_to': 378}]",[]
373,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593142,True,{'Name': 'L1 - Block 43'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/213/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 388}]","[{'name': 'level', 'nodeObject_from': 327}, {'name': 'level', 'nodeObject_from': 328}, {'name': 'level', 'nodeObject_from': 393}, {'name': 'level', 'nodeObject_from': 408}, {'name': 'level', 'nodeObject_from': 412}, {'name': 'level', 'nodeObject_from': 413}, {'name': 'level', 'nodeObject_from': 417}, {'name': 'level', 'nodeObject_from': 420}, {'name': 'level', 'nodeObject_from': 421}, {'name': 'level', 'nodeObject_from': 422}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 385}, {'name': 'level', 'nodeObject_from': 701}, {'name': 'level', 'nodeObject_from': 771}, {'name': 'level', 'nodeObject_from': 803}, {'name': 'level', 'nodeObject_from': 804}, {'name': 'level', 'nodeObject_from': 816}, {'name': 'level', 'nodeObject_from': 817}, {'name': 'level', 'nodeObject_from': 818}, {'name': 'level', 'nodeObject_from': 819}, {'name': 'level', 'nodeObject_from': 820}, {'name': 'level', 'nodeObject_from': 828}]"
374,snowdontowers,level,46ec4172-06ee-4490-8b81-5cb4f0c7c011_593147,True,{'Name': 'L3'},['level'],['https://archmanucox.pythonanywhere.com/bimverse/geometries/214/?format=json'],"[{'name': 'level_adjacent', 'nodeObject_to': 377}]","[{'name': 'level', 'nodeObject_from': 334}, {'name': 'level', 'nodeObject_from': 335}, {'name': 'level', 'nodeObject_from': 336}, {'name': 'level', 'nodeObject_from': 337}, {'name': 'level', 'nodeObject_from': 338}, {'name': 'level', 'nodeObject_from': 339}, {'name': 'level', 'nodeObject_from': 340}, {'name': 'level', 'nodeObject_from': 341}, {'name': 'level', 'nodeObject_from': 460}, {'name': 'level', 'nodeObject_from': 461}, {'name': 'level', 'nodeObject_from': 464}, {'name': 'level', 'nodeObject_from': 465}, {'name': 'level', 'nodeObject_from': 466}, {'name': 'level', 'nodeObject_from': 471}, {'name': 'level', 'nodeObject_from': 474}, {'name': 'level', 'nodeObject_from': 491}, {'name': 'level', 'nodeObject_from': 492}, {'name': 'level', 'nodeObject_from': 493}, {'name': 'level', 'nodeObject_from': 494}, {'name': 'level', 'nodeObject_from': 495}, {'name': 'level', 'nodeObject_from': 496}, {'name': 'level', 'nodeObject_from': 497}, {'name': 'level', 'nodeObject_from': 498}, {'name': 'level', 'nodeObject_from': 499}, {'name': 'level', 'nodeObject_from': 500}, {'name': 'level', 'nodeObject_from': 501}, {'name': 'level', 'nodeObject_from': 536}, {'name': 'level', 'nodeObject_from': 537}, {'name': 'level', 'nodeObject_from': 538}, {'name': 'level', 'nodeObject_from': 539}, {'name': 'level', 'nodeObject_from': 540}, {'name': 'level', 'nodeObject_from': 541}, {'name': 'level', 'nodeObject_from': 542}, {'name': 'level', 'nodeObject_from': 543}, {'name': 'level', 'nodeObject_from': 544}, {'name': 'level', 'nodeObject_from': 545}, {'name': 'level', 'nodeObject_from': 546}, {'name': 'level', 'nodeObject_from': 558}, {'name': 'level', 'nodeObject_from': 559}, {'name': 'level', 'nodeObject_from': 560}, {'name': 'level', 'nodeObject_from': 561}, {'name': 'level', 'nodeObject_from': 562}, {'name': 'level', 'nodeObject_from': 563}, {'name': 'level', 'nodeObject_from': 564}, {'name': 'level', 'nodeObject_from': 565}, {'name': 'level', 'nodeObject_from': 566}, {'name': 'level', 'nodeObject_from': 567}, {'name': 'level', 'nodeObject_from': 568}, {'name': 'level', 'nodeObject_from': 569}, {'name': 'level', 'nodeObject_from': 594}, {'name': 'level', 'nodeObject_from': 613}, {'name': 'level', 'nodeObject_from': 614}, {'name': 'level', 'nodeObject_from': 653}, {'name': 'level', 'nodeObject_from': 654}, {'name': 'level', 'nodeObject_from': 672}, {'name': 'level', 'nodeObject_from': 673}, {'name': 'level', 'nodeObject_from': 674}, {'name': 'level', 'nodeObject_from': 675}, {'name': 'level', 'nodeObject_from': 676}, {'name': 'level', 'nodeObject_from': 677}, {'name': 'level', 'nodeObject_from': 678}, {'name': 'level', 'nodeObject_from': 679}, {'name': 'level', 'nodeObject_from': 680}, {'name': 'level', 'nodeObject_from': 681}, {'name': 'level', 'nodeObject_from': 682}, {'name': 'level', 'nodeObject_from': 683}, {'name': 'level', 'nodeObject_from': 684}, {'name': 'level', 'nodeObject_from': 690}, {'name': 'level_adjacent', 'nodeObject_from': 376}, {'name': 'level', 'nodeObject_from': 694}, {'name': 'level', 'nodeObject_from': 699}, {'name': 'level', 'nodeObject_from': 710}, {'name': 'level', 'nodeObject_from': 712}, {'name': 'level', 'nodeObject_from': 713}, {'name': 'level', 'nodeObject_from': 719}, {'name': 'level', 'nodeObject_from': 721}, {'name': 'level', 'nodeObject_from': 724}, {'name': 'level', 'nodeObject_from': 725}, {'name': 'level', 'nodeObject_from': 731}, {'name': 'level', 'nodeObject_from': 732}, {'name': 'level', 'nodeObject_from': 739}, {'name': 'level', 'nodeObject_from': 743}, {'name': 'level', 'nodeObject_from': 756}, {'name': 'level', 'nodeObject_from': 762}, {'name': 'level', 'nodeObject_from': 768}, {'name': 'level', 'nodeObject_from': 769}, {'name': 'level', 'nodeObject_from': 783}, {'name': 'level', 'nodeObject_from': 788}, {'name': 'level', 'nodeObject_from': 791}, {'name': 'level', 'nodeObject_from': 797}, {'name': 'level', 'nodeObject_from': 808}, {'name': 'level', 'nodeObject_from': 826}, {'name': 'level', 'nodeObject_from': 827}]"
